order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_percent,fulfillment_days,delivery_delay,returned
15689,2023-02-16,2471,387,North,1,311.75,20,8,0,0
15690,2024-07-09,2521,228,South,4,240.19,15,2,1,0
15691,2023-04-04,2961,285,East,4,47.24,20,1,0,0
15692,2023-04-13,1358,333,South,2,442.79,0,9,0,0
15693,2022-07-22,2973,203,South,9,215.48,0,11,0,0
15694,2023-08-21,2114,370,East,7,95.8,0,5,1,1
15695,2023-04-28,1024,329,South,3,387.6,15,4,0,0
15696,2022-09-28,2562,280,North,8,133.97,15,5,1,0
15697,2022-05-10,2658,337,North,8,165.2,20,7,0,0
15698,2023-07-27,1747,331,North,2,194.3,15,9,0,0
15699,2023-03-06,2062,352,West,6,242.48,15,10,0,0
15700,2023-12-24,1185,245,North,6,266.86,20,2,0,0
15701,2024-10-25,2046,351,West,2,195.99,10,5,0,0
15702,2024-06-12,1217,269,East,4,251.2,20,3,0,0
15703,2022-10-31,2638,251,East,5,197.43,5,1,0,0
15704,2022-11-07,1524,285,West,8,107.54,20,3,0,0
15705,2022-12-07,1344,201,East,8,393.29,10,8,0,0
15706,2022-06-11,1991,290,West,9,462.96,0,7,0,1
15707,2024-12-20,2727,234,North,5,56.53,15,10,0,0
15708,2022-02-04,2985,333,North,7,173.86,10,6,0,0
15709,2022-01-26,2671,395,West,5,309.16,20,3,0,0
15710,2023-01-29,1736,218,East,3,489.67,5,1,0,0
15711,2022-08-21,1344,214,West,2,258.47,15,1,1,1
15712,2024-09-25,2787,391,South,2,261.4,0,8,0,0
15713,2024-12-29,1365,374,West,7,206.58,10,6,0,0
15714,2023-01-13,2234,267,East,2,361.22,0,9,0,0
15715,2023-04-07,2842,248,North,8,383.4,15,6,0,0
15716,2024-11-04,2663,201,West,4,307.04,0,2,0,0
15717,2022-09-12,2963,386,North,6,205.58,20,8,0,0
15718,2022-08-11,2559,222,South,4,33.29,5,4,0,0
15719,2022-10-16,2958,239,East,8,415.86,10,4,0,0
15720,2024-05-03,1342,335,East,2,37.62,20,9,0,0
15721,2022-01-23,1792,366,East,1,393.52,15,10,0,0
15722,2022-06-20,2587,377,North,1,100.29,0,9,0,0
15723,2023-09-07,1514,211,West,6,415.39,20,2,0,0
15724,2024-01-29,1876,334,South,8,53.3,20,4,1,0
15725,2024-09-27,1821,388,West,6,243.12,10,7,0,0
15726,2023-04-18,2809,206,East,6,199.33,5,4,0,0
15727,2024-09-06,1526,233,East,5,73.5,5,5,0,0
15728,2023-06-10,2043,215,East,7,202.42,5,4,1,0
15729,2023-12-18,1093,255,West,3,204.53,5,8,0,0
15730,2024-12-02,2121,252,South,3,181.47,20,8,0,0
15731,2022-08-29,1659,282,North,3,26.98,20,5,0,1
15732,2024-03-21,1137,370,West,6,246.06,0,11,0,0
15733,2022-04-10,1466,379,East,4,251.22,0,2,0,0
15734,2024-03-12,1928,200,North,1,403.18,15,7,0,1
15735,2024-09-25,2530,261,North,1,439.16,0,10,0,0
15736,2023-03-31,1108,392,North,7,441.42,10,9,0,1
15737,2022-12-21,1111,203,West,3,241.74,15,10,0,0
15738,2022-11-20,1485,379,East,8,144.37,5,5,0,0
15739,2022-11-13,1967,283,South,3,179.3,15,10,0,0
15740,2023-04-04,1865,291,North,6,410.2,10,5,0,0
15741,2024-01-22,2260,396,East,8,367.54,5,2,0,0
15742,2023-12-08,1249,281,North,1,224.17,5,11,0,0
15743,2023-08-14,1867,207,East,7,235.34,15,4,0,0
15744,2023-06-29,1909,336,North,9,387.46,15,10,1,0
15745,2024-08-11,1693,335,East,8,384.39,10,1,0,0
15746,2022-02-18,1772,355,East,6,460.53,0,9,0,0
15747,2023-03-16,2670,264,West,1,277.41,20,8,0,0
15748,2022-09-13,2230,393,East,3,352.54,15,9,0,0
15749,2023-02-12,1219,395,East,9,278.97,5,5,0,0
15750,2023-10-08,1235,385,South,1,156.35,20,6,0,0
15751,2022-03-02,1133,343,West,9,279.19,10,7,0,0
15752,2023-11-24,1856,236,South,5,222.49,20,4,1,0
15753,2023-03-16,2305,374,East,6,315.12,5,10,0,0
15754,2024-11-20,1032,337,South,9,324.47,10,7,0,0
15755,2024-04-20,1779,335,East,1,72.75,10,11,0,0
15756,2023-12-02,1881,374,South,8,315.49,20,1,1,0
15757,2023-11-23,2697,395,North,8,333.29,10,2,0,0
15758,2023-04-25,1777,319,North,7,465.55,5,9,0,0
15759,2023-06-21,1296,209,South,5,179.72,15,3,0,0
15760,2023-12-01,1427,213,East,2,225.57,0,4,0,0
15761,2022-12-08,1808,212,North,7,331.08,5,8,0,0
15762,2024-08-12,2681,322,North,3,266.8,10,9,0,0
15763,2023-03-28,1774,302,South,9,476.31,5,11,0,0
15764,2022-10-06,2890,211,East,4,194.78,0,4,0,0
15765,2022-12-09,2597,298,East,2,100.68,5,2,0,0
15766,2022-03-30,2040,277,South,7,276.75,15,10,0,0
15767,2024-03-23,2966,293,East,2,357.26,5,6,0,0
15768,2024-01-15,1525,207,North,1,379.45,15,4,0,0
15769,2024-05-13,2439,329,West,9,449.47,10,10,0,0
15770,2024-07-22,1342,213,East,9,474.95,20,6,0,0
15771,2022-08-19,1010,277,East,1,217.99,10,6,0,0
15772,2022-05-08,1232,322,South,7,356.95,5,11,0,0
15773,2023-06-27,2111,264,East,1,145.67,10,9,0,0
15774,2023-12-11,2761,379,South,7,106.1,0,5,0,1
15775,2022-06-19,2633,399,East,1,432.52,15,3,1,0
15776,2024-09-30,2862,283,West,2,481.18,5,6,0,1
15777,2023-05-31,2795,253,East,5,452.81,20,5,1,0
15778,2024-07-02,2548,389,South,1,307.56,20,6,0,1
15779,2023-12-11,1744,251,West,9,223.08,10,10,0,0
15780,2024-12-18,2086,362,North,9,400.09,15,3,1,0
15781,2022-02-08,1827,236,North,2,444.28,5,5,0,0
15782,2024-08-15,2356,202,East,4,148.43,10,6,0,0
15783,2022-11-24,2774,298,North,3,358.17,0,7,1,0
15784,2024-12-13,2797,284,North,2,224.27,10,9,0,0
15785,2023-09-23,2056,266,East,9,415.97,0,1,0,0
15786,2022-08-27,1067,269,East,2,329.43,0,2,0,0
15787,2023-06-16,2114,233,South,9,413.28,5,4,0,0
15788,2023-11-16,1383,245,North,5,492.37,20,8,0,0
15789,2023-10-10,1496,313,East,3,274.91,0,4,0,0
15790,2024-07-11,1383,337,West,7,413.33,0,6,0,0
15791,2022-10-08,1406,399,South,5,162.87,0,6,0,0
15792,2024-06-22,2071,255,West,2,437.39,15,3,1,0
15793,2022-06-11,1649,227,South,5,93.85,5,8,0,0
15794,2023-10-19,2450,263,North,5,360.16,10,10,0,0
15795,2023-09-17,2440,203,South,5,165.46,20,9,0,0
15796,2022-06-20,2886,345,South,5,197.89,5,11,0,0
15797,2022-04-26,2576,292,North,3,105.08,5,7,0,0
15798,2024-01-13,2850,260,East,3,449.14,20,7,0,0
15799,2024-06-25,2427,309,North,3,362.94,5,3,1,0
15800,2022-07-09,2292,363,South,3,446.9,5,4,1,0
15801,2024-11-15,1801,336,North,3,364.53,0,2,0,0
15802,2022-10-04,1738,360,West,6,161.77,20,10,0,0
15803,2022-03-11,1171,257,South,9,27.65,15,2,1,1
15804,2024-07-18,1988,348,East,9,430.29,0,5,0,0
15805,2023-01-01,2286,359,West,2,380.46,15,3,0,0
15806,2022-02-05,2416,396,South,1,431.08,15,4,0,0
15807,2022-02-10,2536,248,West,2,111.2,5,1,1,1
15808,2024-07-18,1913,353,South,1,50.26,0,8,0,0
15809,2023-07-03,2664,268,North,4,370.0,15,11,0,0
15810,2024-10-05,2619,324,West,6,246.69,20,3,0,0
15811,2022-08-15,1476,234,North,3,239.66,15,1,0,0
15812,2023-06-08,1860,355,East,2,360.91,10,5,1,0
15813,2024-03-12,2633,311,West,3,433.37,15,10,0,0
15814,2022-06-05,2005,337,North,8,156.15,20,11,0,0
15815,2024-03-29,1316,256,South,6,249.15,15,2,0,1
15816,2022-08-11,2071,210,West,1,56.98,20,9,1,0
15817,2024-02-02,2348,249,North,6,381.47,5,4,0,1
15818,2022-04-14,2401,287,South,5,392.0,20,11,0,0
15819,2022-04-29,1527,309,West,3,349.79,5,9,0,0
15820,2022-01-07,1576,269,North,9,338.8,0,10,0,0
15821,2022-01-02,1366,388,East,5,307.23,15,10,0,0
15822,2024-03-28,2474,293,West,9,28.43,20,5,0,0
15823,2024-04-21,1967,274,East,6,314.05,15,8,0,1
15824,2022-08-30,2349,325,West,3,81.75,10,9,0,0
15825,2023-10-26,1756,275,East,3,228.74,10,5,0,0
15826,2023-06-14,2331,288,South,8,426.45,10,9,1,0
15827,2023-05-30,2681,332,North,3,372.76,0,9,0,0
15828,2023-03-21,2780,277,North,2,370.48,10,1,1,1
15829,2023-01-08,2927,286,North,1,235.04,10,1,0,0
15830,2023-05-07,1706,243,East,3,234.92,10,7,0,0
15831,2022-09-27,2139,322,East,9,100.06,15,2,0,0
15832,2024-07-22,2956,292,North,1,409.61,5,2,0,0
15833,2022-02-08,1986,363,North,6,366.24,15,5,1,0
15834,2024-12-22,1290,318,North,2,280.98,20,11,0,0
15835,2023-01-16,2316,390,North,1,251.08,20,3,0,0
15836,2024-02-10,1422,302,East,1,279.69,5,4,0,0
15837,2024-11-09,1915,334,West,1,90.53,5,7,0,0
15838,2024-03-03,1471,246,North,9,406.06,15,10,0,0
15839,2024-05-30,1350,248,West,3,319.4,10,1,0,1
15840,2023-11-23,1857,247,West,7,323.2,5,9,0,0
15841,2024-08-08,2303,214,South,3,472.89,5,9,0,0
15842,2022-10-12,1788,219,South,9,213.7,20,11,0,1
15843,2024-03-04,2716,255,South,8,198.33,5,9,0,1
15844,2024-02-16,2883,396,East,5,474.96,0,9,0,0
15845,2023-08-08,2450,284,South,4,39.69,0,11,1,0
15846,2022-01-24,1489,295,South,4,84.01,0,1,0,0
15847,2024-01-23,1128,353,North,4,205.57,15,9,0,0
15848,2022-08-12,2985,311,East,2,138.08,15,7,0,0
15849,2024-05-19,2657,387,West,2,399.56,15,3,0,0
15850,2024-12-29,1379,287,West,3,159.67,10,5,0,0
15851,2024-09-06,1924,211,North,1,329.37,20,5,0,1
15852,2023-10-05,2652,310,North,2,359.38,0,7,0,0
15853,2023-02-25,1748,393,West,8,101.43,0,2,0,0
15854,2024-08-23,2829,384,South,8,472.95,10,6,0,0
15855,2023-10-16,1114,370,West,7,159.27,15,1,0,0
15856,2023-03-11,1210,320,South,5,378.9,15,5,0,0
15857,2024-02-17,2893,267,North,4,218.12,0,10,0,0
15858,2024-03-23,1257,269,South,7,413.58,10,2,0,0
15859,2022-04-27,2435,381,East,7,386.75,0,9,0,0
15860,2023-05-27,1609,290,East,2,97.97,10,2,0,0
15861,2024-01-02,2336,373,North,4,359.12,15,11,1,0
15862,2024-03-29,2265,201,West,1,130.81,5,10,0,0
15863,2023-04-11,1839,363,South,5,132.27,5,9,0,0
15864,2024-06-24,1844,359,East,7,437.42,15,4,0,0
15865,2023-06-11,1075,235,West,8,157.55,10,7,0,0
15866,2024-12-18,1803,393,East,2,119.07,20,9,1,0
15867,2023-05-17,1289,310,West,4,135.21,15,8,0,1
15868,2022-03-29,2687,293,South,4,463.64,20,11,0,0
15869,2023-03-10,2029,205,South,1,461.85,5,10,0,1
15870,2022-12-07,1752,305,South,8,202.02,5,2,0,0
15871,2022-12-14,2219,231,East,5,403.59,15,8,0,0
15872,2022-12-24,2709,375,South,5,176.08,20,1,0,0
15873,2023-03-04,1662,360,South,5,468.2,0,4,0,0
15874,2024-12-09,2655,321,West,1,293.23,10,2,0,0
15875,2024-08-15,2591,243,West,8,469.11,0,2,0,0
15876,2024-08-13,1815,230,South,8,26.85,15,3,0,0
15877,2024-08-19,1367,327,East,2,94.03,15,3,1,0
15878,2023-11-19,1326,304,West,2,100.73,10,4,1,1
15879,2022-05-03,1032,383,South,9,207.66,20,9,1,0
15880,2024-04-14,2023,258,East,3,336.73,5,6,0,0
15881,2023-07-08,1758,396,North,8,440.71,5,8,0,0
15882,2024-06-19,2219,284,North,1,115.75,15,9,0,1
15883,2024-06-15,2422,277,East,5,384.93,15,8,0,0
15884,2023-07-13,2995,379,East,3,409.46,10,6,0,0
15885,2023-11-21,1592,346,East,1,281.64,10,2,1,1
15886,2022-05-28,2791,396,North,8,327.74,5,1,0,0
15887,2024-09-09,1252,336,North,6,129.82,10,2,0,1
15888,2023-04-05,2347,317,East,5,157.25,0,9,0,0
15889,2023-02-21,2480,356,South,3,164.68,0,2,0,0
15890,2022-02-10,1733,208,North,8,383.79,5,8,0,0
15891,2022-06-10,1233,293,East,2,244.19,5,4,0,0
15892,2022-05-25,1124,234,North,1,223.98,10,9,0,0
15893,2023-01-03,2240,275,West,2,463.8,20,5,1,0
15894,2023-08-25,1761,343,West,4,156.33,0,1,0,0
15895,2023-12-16,1052,238,East,3,420.17,20,7,0,0
15896,2024-09-25,1783,367,South,2,462.84,5,2,1,0
15897,2023-05-17,2881,304,West,9,476.84,0,1,0,0
15898,2024-07-21,1383,238,West,5,215.17,20,2,0,0
15899,2022-01-03,2619,349,West,1,270.02,10,3,0,0
15900,2022-04-28,2063,216,North,2,130.06,0,5,0,0
15901,2023-05-20,1263,382,West,1,171.72,5,2,0,0
15902,2022-11-17,1694,368,South,3,98.57,5,10,0,0
15903,2024-04-22,2764,243,North,7,487.74,15,3,1,0
15904,2024-08-02,2033,356,East,5,60.24,10,5,0,0
15905,2023-08-02,2310,290,East,4,53.96,0,2,1,0
15906,2022-10-08,2551,388,North,3,373.18,10,8,1,0
15907,2023-01-26,1186,283,North,6,441.99,0,11,0,0
15908,2022-10-15,2143,298,North,2,221.32,5,3,0,0
15909,2023-05-14,2870,368,West,4,488.04,0,5,0,0
15910,2023-05-06,2418,347,North,3,491.08,0,6,0,0
15911,2022-12-17,2428,337,East,9,237.96,0,9,0,0
15912,2023-09-28,1751,267,East,8,365.19,5,11,0,0
15913,2024-12-31,1622,373,North,9,422.23,15,11,1,0
15914,2023-01-29,2411,237,East,4,352.19,10,10,0,0
15915,2022-04-17,2000,378,South,4,175.39,5,7,0,0
15916,2023-01-21,1791,338,East,7,108.92,20,3,1,0
15917,2024-11-29,2731,322,South,5,141.93,0,3,0,0
15918,2022-01-11,1603,330,East,6,367.32,15,8,0,0
15919,2022-12-17,2411,228,West,7,316.41,5,9,1,0
15920,2024-05-14,2948,214,East,3,184.85,5,9,0,0
15921,2023-03-19,2130,246,South,9,313.0,10,3,1,0
15922,2024-02-14,2237,235,South,6,149.81,5,9,0,0
15923,2023-10-20,1022,225,North,9,92.65,10,7,0,0
15924,2022-04-27,2713,213,South,3,237.37,5,9,0,0
15925,2023-02-13,1819,297,South,9,448.1,15,11,0,0
15926,2024-11-20,1206,396,South,6,58.28,0,1,0,0
15927,2022-11-09,1541,368,North,9,206.03,0,9,0,0
15928,2023-05-14,1362,287,East,9,25.43,20,9,0,0
15929,2024-12-18,1247,273,South,9,290.96,20,5,0,0
15930,2024-11-24,2468,207,West,7,464.08,0,7,0,0
15931,2024-10-01,2274,295,West,3,379.18,0,8,0,0
15932,2024-12-05,1033,276,East,7,79.21,15,10,0,0
15933,2024-07-16,1481,372,East,1,455.08,20,5,0,0
15934,2022-10-16,1162,244,West,6,448.8,5,2,0,0
15935,2023-05-17,2673,257,South,9,192.67,15,7,0,0
15936,2023-01-14,2983,376,East,8,305.22,10,10,0,0
15937,2022-12-21,2853,364,North,2,368.07,5,5,0,0
15938,2023-09-09,1524,244,North,5,354.48,0,10,0,0
15939,2023-01-02,2072,283,East,9,486.68,20,5,0,0
15940,2023-08-29,2762,398,East,1,43.4,0,10,1,0
15941,2024-03-31,1576,359,East,3,280.99,20,10,0,0
15942,2024-07-04,1887,216,North,4,296.09,5,3,0,0
15943,2023-09-11,1129,249,North,6,122.22,20,11,1,0
15944,2024-02-18,2455,345,West,8,424.37,5,1,0,0
15945,2022-07-22,1089,282,South,2,301.77,10,10,0,0
15946,2024-11-20,1072,382,West,4,75.04,10,5,0,0
15947,2022-09-01,2698,372,East,5,281.85,5,10,0,0
15948,2023-08-04,1839,265,South,3,209.27,5,3,0,0
15949,2023-09-22,1600,384,West,2,429.84,10,8,0,0
15950,2024-12-29,1324,345,North,4,291.5,5,5,0,0
15951,2024-02-07,1737,313,South,7,339.91,15,2,0,0
15952,2024-04-09,2287,374,North,6,308.23,0,3,0,0
15953,2024-02-04,2896,332,East,3,273.41,10,10,0,0
15954,2022-08-11,2557,247,West,3,124.12,5,3,0,0
15955,2022-01-23,2100,294,North,5,50.56,0,5,0,0
15956,2024-12-15,2657,353,West,8,158.85,20,1,0,0
15957,2024-09-24,1343,271,South,4,107.26,15,10,0,0
15958,2022-10-10,2056,227,West,7,357.16,20,10,0,0
15959,2024-10-02,2748,263,North,4,299.9,20,8,0,0
15960,2023-08-05,1580,389,East,4,464.83,10,6,0,0
15961,2023-09-12,1547,388,South,4,109.51,10,10,0,0
15962,2023-06-17,1383,229,North,2,133.65,10,10,0,0
15963,2023-09-04,1163,387,South,9,380.01,20,6,0,0
15964,2024-11-23,2277,353,North,4,175.45,5,2,0,0
15965,2023-09-22,1799,268,West,1,403.2,15,7,1,0
15966,2023-11-01,2177,346,West,5,190.11,20,11,1,0
15967,2024-07-12,2893,214,North,7,314.67,0,10,0,1
15968,2023-08-25,1649,237,North,8,113.71,15,3,1,0
15969,2022-08-04,1377,252,East,9,259.69,10,9,0,0
15970,2024-02-01,1104,292,North,4,210.96,0,1,0,0
15971,2022-05-31,2156,244,South,2,437.84,20,8,0,0
15972,2023-11-12,2654,399,South,3,415.56,5,2,1,0
15973,2024-12-05,1136,214,North,4,457.6,10,8,1,0
15974,2022-10-06,2044,343,East,4,122.79,15,3,0,0
15975,2022-05-21,1220,351,West,4,393.22,15,10,0,0
15976,2023-05-16,2190,243,East,7,48.71,10,6,0,0
15977,2022-04-22,1010,291,North,2,287.87,15,10,0,0
15978,2024-06-25,1497,398,East,6,103.6,15,7,0,0
15979,2022-11-22,2569,322,South,8,79.02,10,8,1,0
15980,2022-10-22,2537,316,East,7,157.22,15,1,0,0
15981,2022-08-02,1281,246,West,1,198.31,15,6,0,0
15982,2022-09-21,2779,375,West,8,371.81,5,2,0,0
15983,2022-09-19,1991,211,East,3,169.1,20,8,0,0
15984,2022-07-06,2759,212,West,8,195.46,0,10,0,0
15985,2024-11-04,1619,298,West,1,404.28,0,10,0,1
15986,2023-01-17,2705,383,East,4,79.66,5,3,0,0
15987,2022-12-03,2445,377,East,1,345.7,5,5,0,0
15988,2023-09-22,2132,259,East,1,232.88,20,7,0,0
15989,2022-12-01,1240,331,West,5,367.58,10,8,1,0
15990,2024-12-25,2808,327,South,7,424.96,5,3,0,1
15991,2022-03-27,2723,383,East,9,398.48,10,10,0,0
15992,2023-11-01,1050,244,North,5,177.47,10,8,0,0
15993,2023-01-23,1657,285,West,9,204.82,20,7,1,0
15994,2022-09-15,1376,361,North,5,139.7,5,8,0,0
15995,2023-12-13,2446,327,West,9,83.04,0,8,0,0
15996,2024-10-22,2745,266,North,6,434.47,15,10,0,0
15997,2022-12-21,1268,324,North,4,284.64,10,3,0,0
15998,2022-03-20,1046,355,East,1,245.91,15,6,0,0
15999,2024-11-02,1360,397,North,1,486.93,5,11,1,0
16000,2022-07-08,2075,231,North,8,241.27,0,5,0,0
16001,2024-06-08,2108,329,South,4,497.85,0,8,1,0
16002,2024-07-11,2402,239,South,9,158.46,10,3,0,0
16003,2022-04-05,1053,397,South,1,452.58,10,5,1,0
16004,2023-04-02,1848,321,East,8,465.09,10,1,1,0
16005,2024-05-30,2838,307,East,7,349.42,20,1,1,0
16006,2023-09-13,1445,288,North,4,226.62,15,1,0,0
16007,2023-03-28,2255,294,North,1,83.09,5,6,0,0
16008,2023-08-03,2820,367,West,7,470.61,5,8,0,0
16009,2023-04-28,2031,255,West,3,152.66,20,6,1,0
16010,2022-01-03,1915,335,North,2,105.05,10,5,0,1
16011,2023-04-16,2738,281,South,1,375.46,20,4,1,0
16012,2023-12-19,2734,211,North,8,79.1,5,11,0,0
16013,2024-09-30,1162,286,West,1,400.58,0,3,0,0
16014,2024-10-06,1440,260,West,8,164.76,20,5,0,0
16015,2024-11-15,2100,287,East,1,435.92,15,4,0,0
16016,2023-02-04,1269,291,East,1,103.18,10,11,0,0
16017,2024-05-17,1816,398,North,1,408.19,15,6,0,0
16018,2022-05-23,1815,252,East,6,409.65,0,9,0,0
16019,2022-11-05,2745,367,East,8,299.12,10,3,0,0
16020,2023-02-21,2624,232,North,5,90.04,10,7,0,0
16021,2023-04-04,1396,229,North,1,220.05,5,2,0,0
16022,2024-05-01,2788,396,South,8,132.39,0,1,0,0
16023,2022-09-03,1371,339,East,8,197.69,20,1,0,0
16024,2022-09-22,2516,356,South,5,132.4,20,7,0,0
16025,2024-10-24,1982,349,South,9,98.26,0,8,0,0
16026,2024-12-08,1868,350,East,4,262.83,15,3,0,0
16027,2024-05-16,2449,335,West,6,322.98,15,7,1,0
16028,2022-12-30,2727,399,West,2,268.41,20,6,1,0
16029,2024-09-06,2490,342,South,8,377.42,15,10,1,0
16030,2023-01-25,2743,265,North,9,55.77,0,1,0,0
16031,2023-07-01,1414,305,South,1,439.71,20,4,0,0
16032,2022-10-24,2290,372,East,2,403.87,0,10,0,0
16033,2022-07-01,1283,352,South,7,184.99,0,4,1,0
16034,2023-03-26,2058,272,West,3,210.36,0,2,1,0
16035,2024-11-07,1135,355,West,2,489.43,10,8,0,0
16036,2022-09-14,2695,392,North,7,158.97,5,2,1,1
16037,2022-01-10,2787,209,East,2,243.73,5,3,0,1
16038,2024-12-08,1719,370,North,9,373.34,20,2,0,0
16039,2023-09-13,2408,374,West,7,285.07,10,11,1,0
16040,2024-09-21,2048,345,East,7,140.5,20,2,1,0
16041,2024-01-24,2895,360,West,7,265.1,10,11,0,0
16042,2023-08-24,1649,337,West,2,320.71,15,4,0,0
16043,2024-04-23,2889,374,East,2,157.31,10,11,0,1
16044,2022-05-05,1049,355,North,3,311.01,10,9,0,0
16045,2023-11-03,2156,309,West,1,484.1,15,10,0,0
16046,2022-08-06,2166,312,West,9,486.78,0,9,0,0
16047,2022-09-12,2397,253,East,1,315.07,15,8,0,0
16048,2023-08-07,1518,331,East,2,411.54,10,1,0,0
16049,2023-09-03,2478,361,North,2,453.88,0,9,0,0
16050,2024-07-01,2716,205,West,5,482.59,0,8,1,0
16051,2024-07-02,1656,389,East,1,147.31,0,4,0,0
16052,2023-02-08,1641,333,South,8,199.41,20,3,0,0
16053,2024-02-04,2121,263,West,1,267.87,10,6,0,0
16054,2022-06-01,1708,213,East,5,43.47,0,4,0,0
16055,2023-11-18,1034,345,South,2,303.78,20,8,0,0
16056,2024-04-06,1836,267,West,8,387.46,10,2,0,0
16057,2023-08-04,1458,366,West,7,159.02,0,7,0,0
16058,2024-05-06,1828,293,East,1,217.52,5,11,0,1
16059,2024-04-04,1585,399,South,8,218.07,20,4,0,0
16060,2023-07-19,1079,274,East,8,156.54,0,3,1,0
16061,2023-03-05,2126,287,East,5,73.02,5,6,0,0
16062,2024-05-10,1172,267,South,1,496.83,5,1,0,0
16063,2022-02-02,2310,218,East,5,267.64,10,6,0,0
16064,2023-02-03,1121,287,North,4,247.21,20,7,0,0
16065,2024-02-16,1582,218,South,5,297.23,0,11,0,0
16066,2024-10-29,1544,219,South,2,326.85,15,4,0,1
16067,2023-02-21,2715,362,North,4,38.34,10,10,0,0
16068,2024-06-01,2536,203,East,1,125.9,5,3,0,0
16069,2023-06-19,1968,245,West,9,354.39,5,9,0,0
16070,2022-06-10,1532,228,West,4,225.69,20,5,0,0
16071,2024-12-22,2620,385,North,2,104.54,0,1,0,0
16072,2023-04-24,2445,264,North,6,175.45,15,9,0,0
16073,2024-06-15,1858,224,East,9,482.66,0,7,0,0
16074,2024-01-10,2338,207,West,1,97.33,0,4,0,0
16075,2023-07-10,1803,344,South,1,464.34,15,1,0,0
16076,2022-02-01,2123,293,East,9,475.46,10,10,0,0
16077,2024-02-24,1218,386,East,8,450.34,10,8,0,0
16078,2023-12-16,1749,363,South,5,358.27,20,7,0,0
16079,2024-06-28,2779,272,North,7,96.44,10,4,0,0
16080,2024-08-22,2961,212,West,2,162.66,0,10,0,0
16081,2023-06-09,2732,293,East,6,187.83,10,6,0,0
16082,2023-02-15,1927,228,North,9,161.54,0,3,0,0
16083,2024-06-01,2705,326,East,7,54.62,15,11,0,0
16084,2024-03-26,2823,344,South,6,179.64,15,11,0,0
16085,2024-02-26,2164,323,East,9,385.04,15,2,0,0
16086,2024-05-15,1622,351,North,2,71.1,20,8,0,0
16087,2024-02-11,2933,256,West,1,461.21,20,1,0,1
16088,2023-07-10,2474,381,South,5,212.19,15,8,0,0
16089,2024-08-25,1343,262,East,9,172.95,5,1,1,0
16090,2024-05-21,1189,261,South,5,315.93,10,2,0,0
16091,2024-03-03,2854,341,East,3,225.18,20,8,0,1
16092,2022-05-16,1320,202,West,5,228.3,20,5,1,0
16093,2022-11-09,2009,294,South,7,481.64,10,3,1,0
16094,2023-07-23,2303,334,South,5,163.26,10,5,1,0
16095,2023-06-27,2545,337,West,9,111.05,10,5,0,0
16096,2022-03-23,2181,367,North,5,348.02,10,5,0,0
16097,2023-05-01,2183,278,North,6,206.69,15,4,0,1
16098,2022-09-30,2001,253,East,5,447.02,10,9,0,0
16099,2023-04-24,1174,399,South,2,52.04,20,5,0,0
16100,2022-09-14,2707,318,South,6,274.77,10,7,0,0
16101,2023-09-10,1401,373,East,4,392.86,20,2,0,0
16102,2024-03-23,2921,269,South,8,103.78,20,1,0,0
16103,2023-10-18,2301,320,North,6,30.24,10,3,0,1
16104,2024-10-25,1480,261,East,5,116.77,10,11,0,1
16105,2024-05-02,1840,362,East,6,194.57,10,7,0,0
16106,2023-11-27,1105,258,East,3,464.62,5,7,0,0
16107,2023-07-02,1911,276,North,4,406.64,10,9,0,0
16108,2022-06-19,1352,226,South,6,279.98,20,11,0,0
16109,2023-07-12,2544,248,West,8,77.24,10,9,0,0
16110,2024-01-15,2276,292,West,1,286.64,0,5,0,0
16111,2022-08-28,2875,387,West,2,391.49,10,9,0,0
16112,2022-05-22,1592,214,South,9,376.7,10,1,0,0
16113,2023-03-10,1480,327,North,5,23.43,5,8,0,0
16114,2023-08-31,1667,223,South,1,269.15,15,6,0,0
16115,2022-01-16,2714,271,South,1,452.75,10,3,0,0
16116,2023-12-22,1116,246,South,4,143.7,15,2,0,0
16117,2023-11-21,2880,350,North,1,431.09,15,2,0,0
16118,2024-12-11,2120,348,East,1,354.83,10,4,1,0
16119,2024-07-20,2704,204,South,1,411.32,20,8,0,0
16120,2022-09-15,1070,372,South,9,457.9,20,3,0,0
16121,2022-01-17,1123,277,South,3,38.4,10,9,0,0
16122,2022-01-09,1433,218,East,8,354.6,5,10,0,0
16123,2022-08-12,1063,257,North,8,67.71,15,4,0,0
16124,2023-07-12,2425,242,East,4,482.43,5,3,0,0
16125,2023-03-12,1230,229,South,5,430.17,5,4,0,0
16126,2023-10-16,2534,347,West,4,171.97,10,10,0,0
16127,2024-11-24,2876,249,North,7,454.82,10,7,0,1
16128,2023-07-10,2778,243,West,1,39.17,10,10,0,0
16129,2024-06-13,1169,375,South,2,471.27,0,10,0,0
16130,2022-03-18,2361,354,North,4,325.89,20,7,0,0
16131,2022-10-12,2108,229,West,3,28.65,5,8,0,0
16132,2024-09-05,1622,255,West,3,457.46,0,1,0,0
16133,2023-05-18,2038,381,South,2,256.91,10,7,0,0
16134,2022-07-12,1140,247,East,5,339.16,0,11,0,0
16135,2023-03-16,2063,396,East,1,245.01,0,6,0,0
16136,2022-11-17,2341,238,West,6,124.91,0,6,0,0
16137,2022-12-09,1759,200,North,2,277.11,20,10,0,0
